origin,dest,likelyOperating,otherMiddle,officeClosed,otherClosed
S02000265,S02000276,0,0,0,8
S02000265,S02000278,0,0,0,0
S02000265,S02000279,5,3,0,11
S02000265,S02000281,6,0,0,0
S02000265,S02000282,0,0,0,5
S02000265,S02000283,0,0,0,0
S02000265,S02000284,0,0,0,0
S02000265,S02000285,0,0,0,0
S02000265,S02000313,0,0,0,0
S02000265,S02000314,0,0,0,0
S02000265,S02000317,0,0,0,0
S02000265,S02000321,0,0,0,0
S02000265,S02000586,0,0,0,0
S02000265,S02000587,0,0,0,0
S02000265,S02000590,0,0,0,0
S02000265,S02000597,0,0,0,0
S02000265,S02000602,0,0,0,0
S02000265,S02000603,0,0,0,0
S02000265,S02000605,0,0,0,0
S02000265,S02000607,0,0,0,0
S02000265,S02000610,0,0,0,0
S02000265,S02000611,0,5,0,0
S02000265,S02000612,0,0,0,0
S02000265,S02000613,0,0,0,0
S02000265,S02000615,0,0,0,0
S02000265,S02000618,0,0,0,0
S02000265,S02000619,0,0,0,0
S02000265,S02000620,0,0,0,0
S02000265,S02000621,0,0,0,0
S02000265,S02000625,0,0,0,0
S02000265,S02000626,0,0,0,0
S02000265,S02000627,0,0,0,0
S02000265,S02000628,3,0,0,0
S02000265,S02000631,0,0,0,0
S02000265,S02000633,3,0,0,0
S02000265,S02000634,0,0,0,0
S02000265,S02000635,3,0,0,3
S02000265,S02000638,0,0,0,0
S02000265,S02000642,0,0,0,3
S02000265,S02000644,0,0,4,0
S02000265,S02000648,0,0,0,0
S02000265,S02000649,0,3,0,0
S02000265,S02000650,0,0,0,0
S02000265,S02000651,0,0,3,0
S02000265,S02000655,18,7,79,29
S02000265,S02000656,0,16,0,0
S02000265,S02000658,33,5,16,51
S02000265,S02000659,0,0,7,0
S02000265,S02000660,17,0,0,0
S02000265,S02000661,5,0,8,8
S02000265,S02000663,0,0,0,0
S02000265,S02000664,21,0,0,5
S02000265,S02000665,3,0,4,0
S02000265,S02000666,0,0,0,0
S02000265,S02000667,3,0,0,0
S02000265,S02000668,0,0,0,0
S02000265,S02000669,0,0,0,3
S02000265,S02000670,4,3,0,0
S02000265,S02000671,0,0,0,0
S02000265,S02000672,0,0,0,24
S02000265,S02000673,0,0,0,0
S02000265,S02000675,3,0,0,0
S02000265,S02000676,4,0,0,3
S02000265,S02000677,0,0,0,0
S02000265,S02000678,0,0,0,0
S02000265,S02000679,0,0,0,3
S02000265,S02000680,0,0,0,0
S02000265,S02000681,0,0,0,0
S02000265,S02000684,6,12,0,4
S02000265,S02000685,0,0,0,0
S02000265,S02000688,7,0,0,8
S02000265,S02000689,37,0,0,15
S02000265,S02000690,4,0,0,3
S02000265,S02000691,5,0,0,5
S02000265,S02000692,0,0,0,0
S02000265,S02000693,6,0,0,0
S02000265,S02000694,0,0,0,0
S02000265,S02000696,0,0,0,0
S02000265,S02000698,0,0,0,0
S02000265,S02000699,0,0,0,0
S02000265,S02000700,0,0,0,0
S02000265,S02000701,0,0,0,0
S02000265,S02000702,4,0,5,7
S02000265,S02000705,0,3,0,7
S02000265,S02000707,0,0,0,0
S02000265,S02000709,0,0,0,0
S02000265,S02000710,0,0,0,0
S02000265,S02000711,0,0,0,0
S02000265,S02000712,3,7,0,5
S02000265,S02000713,0,0,0,3
S02000265,S02000714,0,0,0,0
S02000265,S02000715,0,0,0,5
S02000265,S02000716,4,0,0,0
S02000265,S02000777,0,0,0,0
S02000265,S02000778,0,0,0,0
S02000265,S02000781,3,0,3,0
S02000265,S02000784,0,0,0,0
S02000265,S02000925,0,0,0,0
S02000265,S02000927,0,0,0,0
S02000265,S02000998,0,0,0,0
S02000265,S02000999,0,0,0,0
S02000265,S02001000,0,0,0,6
S02000265,S02001004,0,0,0,0
S02000265,S02001007,0,4,0,0
S02000265,S02001010,3,5,0,5
S02000265,S02001011,0,0,0,0
S02000265,S02001013,0,0,0,0
S02000265,S02001014,0,0,0,0
S02000265,S02001015,0,6,3,0
S02000265,S02001018,0,0,0,0
S02000265,S02001157,0,0,0,0
S02000265,S02001159,0,0,0,0
S02000265,S02001161,0,0,0,0
S02000265,S02001162,0,0,0,0
S02000265,S02001184,0,0,0,0
S02000265,S02001185,14,3,6,17
S02000265,S02001186,3,0,0,0
S02000265,S02001187,0,0,0,3
S02000265,S02001189,0,0,0,0
S02000265,S02001190,0,0,0,0
S02000265,S02001191,0,0,0,0
S02000265,S02001192,5,0,5,0
S02000265,S02001193,0,0,0,0
S02000265,S02001194,3,0,0,0
S02000265,S02001195,0,0,0,0
S02000265,S02001196,0,0,0,3
S02000265,S02001197,0,0,0,0
S02000265,S02001200,0,0,0,0
S02000266,S02000260,0,0,4,0
S02000266,S02000262,0,0,0,0
S02000266,S02000263,0,0,5,5
S02000266,S02000264,0,0,0,0
S02000266,S02000265,0,0,0,0
S02000266,S02000266,0,0,0,10
S02000266,S02000267,0,0,0,0
S02000266,S02000268,0,0,0,0
S02000266,S02000269,0,0,0,18
S02000266,S02000270,0,0,0,0
S02000266,S02000271,0,0,0,4
S02000266,S02000272,0,0,0,3
S02000266,S02000273,0,0,0,4
S02000266,S02000274,0,0,0,3
S02000266,S02000275,0,0,0,0
S02000266,S02000276,0,0,0,0
S02000266,S02000277,0,0,0,3
S02000266,S02000279,6,0,3,18
S02000266,S02000281,6,0,0,3
S02000266,S02000282,4,0,0,3
S02000266,S02000283,0,0,0,0
S02000266,S02000284,0,0,0,0
S02000266,S02000285,0,0,0,0
S02000266,S02000286,0,0,0,0
S02000266,S02000287,0,0,0,0
S02000266,S02000321,0,0,0,0
S02000266,S02000324,0,0,0,0
S02000266,S02000327,0,0,0,0
S02000266,S02000328,0,0,0,0
S02000266,S02000585,0,0,0,0
S02000266,S02000590,0,0,0,0
S02000266,S02000591,0,0,0,0
S02000266,S02000593,0,0,0,0
S02000266,S02000597,0,0,0,0
S02000266,S02000599,0,0,0,0
S02000266,S02000602,0,0,0,0
S02000266,S02000607,0,0,0,0
S02000266,S02000608,0,0,0,0
S02000266,S02000609,0,0,0,0
S02000266,S02000610,0,0,0,0
S02000266,S02000611,0,3,0,0
S02000266,S02000615,0,0,0,0
S02000266,S02000616,0,0,0,0
S02000266,S02000621,0,0,0,0
S02000266,S02000625,0,0,0,0
S02000266,S02000627,0,0,0,0
S02000266,S02000628,0,0,0,0
S02000266,S02000629,0,0,0,0
S02000266,S02000631,0,0,0,0
S02000266,S02000632,0,0,0,0
S02000266,S02000633,3,3,0,3
S02000266,S02000634,0,0,0,0
S02000266,S02000635,0,0,0,0
S02000266,S02000638,0,0,0,0
S02000266,S02000642,0,0,0,0
S02000266,S02000643,0,0,0,0
S02000266,S02000644,5,0,6,0
S02000266,S02000647,0,0,0,0
S02000266,S02000649,0,0,0,0
S02000266,S02000651,0,0,5,6
S02000266,S02000652,0,0,0,0
S02000266,S02000654,0,0,0,0
S02000266,S02000655,34,3,85,34
S02000266,S02000656,4,0,0,0
S02000266,S02000658,28,5,14,57
S02000266,S02000659,0,0,3,0
S02000266,S02000660,16,0,0,0
S02000266,S02000661,10,3,5,9
S02000266,S02000663,0,0,0,0
S02000266,S02000664,10,0,0,0
S02000266,S02000665,0,0,5,4
S02000266,S02000666,0,0,0,5
S02000266,S02000668,4,0,0,3
S02000266,S02000669,4,0,4,6
S02000266,S02000670,4,4,0,0
S02000266,S02000671,3,0,0,0
S02000266,S02000672,0,0,4,39
S02000266,S02000673,0,0,0,0
S02000266,S02000674,0,0,0,0
S02000266,S02000675,0,0,0,0
S02000266,S02000676,0,0,0,0
S02000266,S02000677,0,0,0,0
S02000266,S02000678,0,0,0,0
S02000266,S02000679,0,0,0,3
S02000266,S02000680,0,0,0,5
S02000266,S02000681,0,3,3,0
S02000266,S02000682,0,0,0,4
S02000266,S02000683,0,0,0,0
S02000266,S02000684,3,4,0,0
S02000266,S02000685,0,0,0,0
S02000266,S02000688,0,0,0,7
S02000266,S02000689,25,0,0,6
S02000266,S02000690,0,0,0,0
S02000266,S02000691,5,0,0,0
S02000266,S02000692,0,0,0,0
S02000266,S02000693,5,0,0,0
S02000266,S02000694,0,0,0,0
S02000266,S02000695,0,0,0,0
S02000266,S02000699,3,0,0,0
S02000266,S02000700,0,0,0,0
S02000266,S02000701,3,0,0,0
S02000266,S02000702,0,5,3,6
S02000266,S02000705,0,5,0,0
S02000266,S02000707,0,0,0,0
S02000266,S02000708,0,0,0,0
S02000266,S02000709,0,0,0,0
S02000266,S02000710,3,3,7,0
S02000266,S02000711,0,0,0,4
S02000266,S02000712,4,0,0,0
S02000266,S02000713,0,0,3,3
S02000266,S02000715,0,0,0,0
S02000266,S02000716,8,0,0,0
S02000266,S02000776,0,0,0,0
S02000266,S02000777,0,0,0,0
S02000266,S02000781,0,0,0,0
S02000266,S02000782,0,0,0,0
S02000266,S02000783,0,0,0,0
S02000266,S02000784,0,0,0,0
S02000266,S02000785,0,0,0,0
S02000266,S02000787,0,0,0,0
S02000266,S02000923,0,0,0,0
S02000266,S02000925,0,0,0,0
S02000266,S02000926,0,0,0,0
S02000266,S02000927,0,0,0,0
S02000266,S02000984,0,0,0,0
S02000266,S02000990,0,0,0,0
S02000266,S02000992,0,0,0,3
S02000266,S02000993,0,0,0,0
S02000266,S02000994,0,0,0,0
S02000266,S02000999,0,0,0,0
S02000266,S02001000,6,0,0,0
S02000266,S02001002,0,0,0,0
S02000266,S02001004,0,0,0,0
S02000266,S02001005,0,0,0,0
S02000266,S02001010,6,0,0,0
S02000266,S02001013,0,5,0,5
S02000266,S02001014,0,0,3,0
S02000266,S02001015,0,3,0,0
S02000266,S02001016,4,0,0,0
S02000266,S02001019,0,0,0,0
S02000266,S02001159,0,0,0,0
S02000266,S02001161,0,0,0,0
S02000266,S02001162,0,3,0,0
S02000266,S02001185,12,0,6,12
S02000266,S02001186,0,0,0,3
S02000266,S02001187,0,0,0,3
S02000266,S02001188,0,0,0,0
S02000266,S02001189,0,0,0,0
S02000266,S02001190,0,0,0,0
S02000266,S02001191,0,0,0,0
S02000266,S02001192,0,0,3,0
S02000266,S02001193,0,0,0,0
S02000266,S02001194,0,0,0,0
S02000266,S02001195,0,0,0,0
S02000266,S02001201,0,0,0,0
S02000267,S02000260,0,3,0,5
S02000267,S02000262,0,0,0,6
S02000267,S02000263,0,0,0,0
S02000267,S02000264,7,3,6,18
S02000267,S02000266,0,0,0,0
S02000267,S02000267,4,5,3,20
S02000267,S02000268,0,0,0,0
S02000267,S02000270,6,8,15,34
S02000267,S02000272,0,0,0,0
S02000267,S02000274,0,0,0,3
S02000267,S02000275,16,0,0,3
S02000267,S02000276,0,0,0,8
S02000267,S02000277,0,0,0,12
S02000267,S02000278,0,0,0,6
S02000267,S02000279,0,0,0,4
S02000267,S02000280,0,0,0,0
S02000267,S02000281,30,16,15,31
S02000267,S02000282,3,0,0,0
S02000267,S02000283,0,0,0,0
S02000267,S02000284,0,0,0,0
S02000267,S02000285,0,0,0,0
S02000267,S02000286,5,0,0,4
S02000267,S02000287,0,0,0,0
S02000267,S02000312,0,0,0,0
S02000267,S02000321,0,0,0,0
S02000267,S02000326,0,0,0,0
S02000267,S02000328,0,0,0,0
S02000267,S02000587,0,0,0,0
S02000267,S02000588,0,0,0,0
S02000267,S02000598,0,0,0,0
S02000267,S02000599,0,0,0,0
S02000267,S02000602,0,0,0,0
S02000267,S02000603,0,0,0,0
S02000267,S02000607,0,0,0,0
S02000267,S02000608,4,0,0,0
S02000267,S02000611,0,0,0,0
S02000267,S02000612,0,0,0,0
S02000267,S02000614,0,0,0,3
S02000267,S02000615,0,0,0,0
S02000267,S02000616,0,0,0,0
S02000267,S02000618,0,0,0,0
S02000267,S02000619,0,0,0,0
S02000267,S02000622,0,0,0,0
S02000267,S02000624,0,0,0,0
S02000267,S02000625,0,0,0,0
S02000267,S02000626,0,0,0,0
S02000267,S02000627,0,0,0,0
S02000267,S02000628,3,5,0,0
S02000267,S02000631,3,3,0,0
S02000267,S02000632,3,3,0,0
S02000267,S02000633,8,0,0,5
S02000267,S02000634,0,0,3,0
S02000267,S02000635,0,0,0,3
S02000267,S02000638,0,0,0,0
S02000267,S02000640,0,0,0,0
S02000267,S02000642,0,0,0,0
S02000267,S02000644,0,0,8,0
S02000267,S02000645,0,0,0,0
S02000267,S02000646,0,0,0,0
S02000267,S02000647,0,0,0,0
S02000267,S02000648,0,0,0,0
S02000267,S02000649,0,0,0,0
S02000267,S02000650,0,0,0,0
S02000267,S02000651,0,0,3,3
S02000267,S02000652,0,0,0,0
S02000267,S02000654,5,0,0,0
S02000267,S02000655,48,3,133,33
S02000267,S02000656,0,0,0,0
S02000267,S02000658,52,4,24,53
S02000267,S02000659,0,0,3,3
S02000267,S02000660,9,0,0,0
S02000267,S02000661,8,3,6,0
S02000267,S02000663,0,9,0,0
S02000267,S02000664,10,0,0,5
S02000267,S02000665,0,0,6,0
S02000267,S02000666,4,0,0,0
S02000267,S02000667,0,0,0,0
S02000267,S02000668,0,0,0,0
S02000267,S02000669,0,0,0,4
S02000267,S02000670,0,0,0,0
S02000267,S02000672,0,0,0,26
S02000267,S02000674,0,0,0,0
S02000267,S02000675,0,3,0,4
S02000267,S02000676,3,0,0,3
S02000267,S02000677,0,0,0,0
S02000267,S02000678,0,0,0,0
S02000267,S02000680,4,0,0,5
S02000267,S02000684,0,5,0,4
S02000267,S02000685,0,0,0,0
S02000267,S02000686,0,0,0,0
S02000267,S02000687,0,0,0,0
S02000267,S02000688,3,0,0,0
S02000267,S02000689,4,0,0,9
S02000267,S02000691,31,0,3,8
S02000267,S02000692,0,0,0,0
S02000267,S02000693,3,0,0,0
S02000267,S02000694,0,0,0,0
S02000267,S02000695,0,0,0,4
S02000267,S02000696,0,0,0,0
S02000267,S02000697,4,0,0,0
S02000267,S02000701,0,0,0,0
S02000267,S02000702,0,0,0,0
S02000267,S02000705,0,0,0,0
S02000267,S02000710,0,3,0,0
S02000267,S02000711,0,0,0,0
S02000267,S02000712,0,0,0,0
S02000267,S02000716,4,0,0,0
S02000267,S02000775,0,0,0,0
S02000267,S02000781,0,0,0,0
S02000267,S02000923,0,4,0,0
S02000267,S02000925,0,0,0,3
S02000267,S02000927,0,0,0,0
S02000267,S02000985,0,0,0,0
S02000267,S02000991,0,0,0,0
S02000267,S02000992,0,0,0,0
S02000267,S02000993,4,0,0,0
S02000267,S02000994,0,0,0,0
S02000267,S02000999,0,0,0,0
S02000267,S02001000,3,0,0,0
S02000267,S02001003,0,0,0,0
S02000267,S02001010,4,0,0,0
S02000267,S02001013,0,0,0,4
S02000267,S02001014,3,0,0,0
S02000267,S02001015,0,0,0,0
S02000267,S02001016,0,3,0,0
S02000267,S02001159,0,0,0,0
S02000267,S02001161,0,0,0,0
S02000267,S02001162,0,0,0,0
S02000267,S02001185,0,0,0,3
S02000267,S02001186,0,0,0,0
S02000267,S02001188,0,0,0,0
S02000267,S02001189,0,0,0,0
S02000267,S02001192,0,0,0,0
S02000267,S02001201,0,0,0,0
S02000268,S02000260,3,7,3,9
S02000268,S02000262,8,3,0,18
S02000268,S02000263,0,0,0,0
S02000268,S02000264,19,8,12,85
S02000268,S02000267,0,0,0,0
S02000268,S02000268,22,5,0,32
S02000268,S02000269,0,0,0,3
S02000268,S02000270,0,0,28,17
S02000268,S02000271,0,0,0,3
S02000268,S02000272,0,0,0,0
S02000268,S02000273,0,0,0,0
S02000268,S02000274,0,0,0,8
S02000268,S02000275,17,0,3,0
S02000268,S02000276,0,0,0,4
S02000268,S02000277,3,0,0,5
S02000268,S02000278,6,0,0,4
S02000268,S02000279,3,0,3,0
S02000268,S02000280,3,0,0,0
S02000268,S02000281,15,18,4,20
S02000268,S02000282,0,0,0,3
S02000268,S02000284,0,0,0,0
S02000268,S02000285,0,0,0,6
S02000268,S02000286,0,0,0,0
S02000268,S02000287,3,0,0,4
S02000268,S02000324,0,0,0,0
S02000268,S02000328,0,0,0,0
S02000268,S02000585,0,0,0,0
S02000268,S02000591,0,0,0,0
S02000268,S02000594,0,0,0,0
S02000268,S02000596,0,0,0,0
S02000268,S02000597,0,0,3,3
S02000268,S02000598,0,0,0,0
S02000268,S02000599,7,0,0,0
S02000268,S02000602,0,0,0,0
S02000268,S02000603,0,0,0,0
S02000268,S02000604,0,0,0,0
S02000268,S02000606,0,0,0,0
S02000268,S02000607,5,0,0,0
S02000268,S02000610,3,3,0,0
S02000268,S02000611,0,0,0,0
S02000268,S02000612,0,0,0,0
S02000268,S02000615,0,0,0,0
S02000268,S02000619,0,0,0,3
S02000268,S02000620,0,0,0,0
S02000268,S02000624,0,0,0,0
S02000268,S02000625,0,0,0,3
S02000268,S02000627,0,0,0,3
S02000268,S02000628,9,0,0,0
S02000268,S02000630,0,0,0,0
S02000268,S02000631,0,0,4,0
S02000268,S02000632,0,0,0,0
S02000268,S02000633,8,0,0,4
S02000268,S02000634,10,0,0,0
S02000268,S02000635,5,0,0,0
S02000268,S02000638,0,0,0,0
S02000268,S02000640,0,0,0,3
S02000268,S02000642,0,0,0,0
S02000268,S02000643,0,0,0,0
S02000268,S02000644,5,0,9,0
S02000268,S02000645,0,0,0,0
S02000268,S02000646,0,3,0,0
S02000268,S02000648,0,0,0,0
S02000268,S02000649,0,0,0,0
S02000268,S02000650,0,0,0,0
S02000268,S02000651,0,0,18,6
S02000268,S02000652,0,0,0,0
S02000268,S02000654,0,0,0,0
S02000268,S02000655,46,9,154,57
S02000268,S02000656,3,12,0,0
S02000268,S02000657,0,0,0,0
S02000268,S02000658,70,9,23,107
S02000268,S02000659,0,0,3,0
S02000268,S02000660,11,0,4,0
S02000268,S02000661,7,4,6,4
S02000268,S02000662,0,0,0,0
S02000268,S02000663,0,0,0,8
S02000268,S02000664,7,0,0,4
S02000268,S02000665,0,0,3,4
S02000268,S02000666,3,0,0,3
S02000268,S02000667,4,0,0,0
S02000268,S02000668,0,0,0,4
S02000268,S02000669,0,0,4,4
S02000268,S02000670,14,9,6,5
S02000268,S02000671,0,0,0,0
S02000268,S02000672,0,0,4,26
S02000268,S02000673,0,0,0,3
S02000268,S02000674,0,0,0,4
S02000268,S02000675,4,0,0,3
S02000268,S02000676,5,5,3,7
S02000268,S02000677,0,0,0,0
S02000268,S02000679,0,0,0,0
S02000268,S02000680,4,0,0,9
S02000268,S02000681,0,0,0,3
S02000268,S02000684,0,6,0,3
S02000268,S02000685,0,0,0,8
S02000268,S02000686,0,0,0,0
S02000268,S02000687,0,0,0,6
S02000268,S02000688,8,0,0,4
S02000268,S02000689,16,0,0,4
S02000268,S02000690,0,0,0,0
S02000268,S02000691,56,4,0,12
S02000268,S02000692,0,0,0,6
S02000268,S02000693,4,0,0,0
S02000268,S02000694,0,0,0,5
S02000268,S02000695,0,0,0,7
S02000268,S02000696,0,0,0,0
S02000268,S02000697,0,0,0,0
S02000268,S02000699,0,0,0,0
S02000268,S02000700,0,0,0,0
S02000268,S02000701,4,6,0,6
S02000268,S02000702,0,0,0,0
S02000268,S02000704,0,0,0,0
S02000268,S02000705,0,0,0,0
S02000268,S02000710,0,0,3,7
S02000268,S02000711,0,0,0,0
S02000268,S02000713,0,5,0,0
S02000268,S02000716,6,0,0,0
S02000268,S02000772,0,0,0,0
S02000268,S02000773,0,0,0,0
S02000268,S02000778,0,0,0,0
S02000268,S02000780,0,0,0,0
S02000268,S02000784,0,0,0,0
S02000268,S02000785,0,0,0,0
S02000268,S02000923,3,0,0,6
S02000268,S02000925,0,0,0,0
S02000268,S02000984,0,0,0,0
S02000268,S02000991,0,0,0,0
S02000268,S02000992,0,0,0,0
S02000268,S02000994,0,0,0,0
S02000268,S02000999,0,0,0,0
S02000268,S02001000,0,0,0,7
S02000268,S02001002,0,0,0,0
S02000268,S02001003,3,0,0,0
S02000268,S02001004,0,0,0,0
S02000268,S02001006,0,0,0,0
S02000268,S02001010,7,6,3,0
S02000268,S02001013,3,3,0,0
S02000268,S02001014,3,0,0,0
S02000268,S02001015,0,3,0,0
S02000268,S02001016,0,0,0,0
S02000268,S02001018,0,0,0,3
S02000268,S02001148,0,0,0,0
S02000268,S02001150,0,0,0,0
S02000268,S02001159,0,0,0,0
S02000268,S02001160,0,0,0,0
S02000268,S02001161,0,4,0,0
S02000268,S02001162,0,3,0,0
S02000268,S02001185,8,0,7,6
S02000268,S02001187,3,0,0,0
S02000268,S02001188,0,0,0,0
S02000268,S02001189,0,0,0,0
S02000268,S02001190,0,0,0,0
S02000268,S02001192,0,0,0,4
S02000268,S02001193,0,0,0,0
S02000268,S02001196,0,0,0,0
S02000268,S02001200,0,0,0,0
S02000269,S02000260,0,0,0,0
S02000269,S02000262,0,0,0,0
S02000269,S02000263,0,0,0,5
S02000269,S02000264,0,0,0,5
S02000269,S02000265,0,0,0,0
S02000269,S02000266,0,0,0,10
S02000269,S02000268,0,0,0,3
S02000269,S02000269,3,0,0,11
S02000269,S02000270,0,0,0,0
S02000269,S02000271,0,0,0,4
S02000269,S02000272,3,0,3,10
S02000269,S02000273,0,0,0,4
S02000269,S02000274,0,0,0,0
S02000269,S02000275,0,0,0,0
S02000269,S02000276,0,0,0,6
S02000269,S02000277,0,0,0,0
S02000269,S02000279,0,0,0,9
S02000269,S02000281,0,3,0,3
S02000269,S02000282,0,0,0,3
S02000269,S02000283,0,0,0,0
S02000269,S02000284,0,0,0,0
S02000269,S02000285,0,0,0,3
S02000269,S02000286,0,0,0,0
S02000269,S02000287,0,0,0,0
S02000269,S02000311,0,0,0,0
S02000269,S02000324,0,0,0,0
S02000269,S02000586,0,0,0,0
S02000269,S02000587,0,0,0,0
S02000269,S02000599,0,0,0,0
S02000269,S02000603,0,0,0,0
S02000269,S02000605,0,0,0,0
S02000269,S02000607,4,0,0,0
S02000269,S02000609,0,0,0,0
S02000269,S02000610,0,0,0,0
S02000269,S02000611,0,0,0,0
S02000269,S02000619,0,0,0,0
S02000269,S02000622,0,0,0,0
S02000269,S02000624,0,0,0,0
S02000269,S02000625,0,0,0,0
S02000269,S02000628,0,0,0,0
S02000269,S02000629,0,0,0,0
S02000269,S02000631,0,0,0,0
S02000269,S02000633,3,0,0,4
S02000269,S02000634,0,0,3,8
S02000269,S02000635,0,0,0,0
S02000269,S02000638,0,0,0,0
S02000269,S02000642,0,0,0,0
S02000269,S02000643,0,0,0,0
S02000269,S02000644,0,0,7,3
S02000269,S02000649,0,0,0,0
S02000269,S02000651,0,0,8,5
S02000269,S02000654,0,0,0,0
S02000269,S02000655,30,8,98,36
S02000269,S02000656,3,4,0,0
S02000269,S02000657,0,0,0,0
S02000269,S02000658,24,6,18,45
S02000269,S02000659,0,0,3,0
S02000269,S02000660,7,3,0,3
S02000269,S02000661,13,0,5,8
S02000269,S02000663,0,0,0,0
S02000269,S02000664,7,5,0,8
S02000269,S02000665,3,0,5,5
S02000269,S02000666,0,0,0,0
S02000269,S02000668,0,0,0,0
S02000269,S02000669,0,0,0,3
S02000269,S02000670,3,3,0,0
S02000269,S02000671,0,0,0,0
S02000269,S02000672,0,0,0,30
S02000269,S02000673,0,3,0,5
S02000269,S02000675,0,0,0,0
S02000269,S02000676,5,0,3,0
S02000269,S02000677,0,0,0,0
S02000269,S02000679,0,0,0,0
S02000269,S02000680,0,0,0,3
S02000269,S02000681,0,0,0,3
S02000269,S02000684,0,0,0,0
S02000269,S02000685,0,0,0,0
S02000269,S02000687,0,0,0,0
S02000269,S02000688,0,0,0,4
S02000269,S02000689,21,0,0,9
S02000269,S02000690,0,0,0,0
S02000269,S02000691,7,0,0,0
S02000269,S02000692,0,0,0,0
S02000269,S02000693,0,0,0,0
S02000269,S02000694,0,0,0,0
S02000269,S02000695,0,0,0,0
S02000269,S02000696,0,0,0,0
S02000269,S02000699,0,0,0,0
S02000269,S02000700,0,0,0,3
S02000269,S02000701,5,0,0,0
S02000269,S02000702,0,0,3,8
S02000269,S02000703,0,0,0,0
S02000269,S02000705,0,0,0,0
S02000269,S02000709,0,0,0,0
S02000269,S02000710,0,3,11,0
S02000269,S02000711,0,0,0,0
S02000269,S02000712,3,0,0,0
S02000269,S02000713,0,0,0,4
S02000269,S02000715,0,0,0,0
S02000269,S02000716,9,0,0,0
S02000269,S02000776,0,0,0,0
S02000269,S02000778,0,0,0,0
S02000269,S02000780,0,0,0,0
S02000269,S02000783,0,0,0,0
S02000269,S02000784,0,0,0,0
S02000269,S02000984,3,0,0,0
S02000269,S02000988,0,0,0,0
S02000269,S02000991,0,0,0,0
S02000269,S02000992,0,0,0,0
S02000269,S02000999,0,0,0,0
S02000269,S02001000,4,0,0,8
S02000269,S02001001,0,0,0,0
S02000269,S02001002,0,0,0,0
S02000269,S02001003,0,0,0,0
S02000269,S02001004,0,0,0,0
S02000269,S02001005,0,0,0,0
S02000269,S02001007,0,0,0,0
S02000269,S02001008,0,0,0,0
S02000269,S02001010,5,0,0,3
S02000269,S02001013,0,0,0,0
S02000269,S02001014,0,0,0,0
S02000269,S02001015,0,0,0,0
S02000269,S02001016,0,0,0,0
S02000269,S02001020,0,0,0,0
S02000269,S02001157,0,0,0,0
S02000269,S02001185,18,7,6,7
S02000269,S02001187,0,0,0,0
S02000269,S02001188,0,0,0,0
S02000269,S02001189,0,0,0,3
S02000269,S02001192,0,0,0,0
S02000269,S02001193,0,0,0,0
S02000269,S02001195,0,0,0,0
S02000269,S02001196,0,0,0,0
S02000269,S02001197,0,0,0,0
S02000269,S02001198,0,0,0,0
S02000269,S02001199,3,0,0,0
S02000269,S02001200,0,0,0,0
S02000269,S02001201,0,0,0,0
S02000270,S02000260,0,0,0,0
S02000270,S02000262,6,0,0,5
S02000270,S02000263,0,0,0,3
S02000270,S02000264,16,5,0,44
S02000270,S02000266,0,0,0,3
S02000270,S02000267,8,0,0,14
S02000270,S02000268,6,0,0,4
S02000270,S02000269,0,0,0,0
S02000270,S02000270,15,8,19,56
S02000270,S02000271,0,0,0,0
S02000270,S02000272,0,0,3,0
S02000270,S02000273,0,0,0,0
S02000270,S02000274,5,0,0,5
S02000270,S02000275,26,8,5,15
S02000270,S02000276,0,0,0,0
S02000270,S02000277,4,0,3,16
S02000270,S02000278,0,0,0,4
S02000270,S02000279,0,0,0,5
S02000270,S02000280,5,0,0,6
S02000270,S02000281,36,44,32,64
S02000270,S02000282,3,0,0,0
S02000270,S02000283,0,0,0,3
S02000270,S02000284,0,0,0,0
S02000270,S02000285,0,0,0,0
S02000270,S02000286,7,0,0,0
S02000270,S02000287,3,0,0,4
S02000270,S02000312,0,0,0,0
S02000270,S02000321,0,0,0,0
S02000270,S02000324,0,0,0,0
S02000270,S02000325,0,0,0,0
S02000270,S02000328,0,0,0,0
S02000270,S02000587,0,0,0,0
S02000270,S02000590,0,0,0,0
S02000270,S02000593,0,0,0,0
S02000270,S02000597,0,0,0,0
S02000270,S02000599,0,0,0,0
S02000270,S02000602,0,0,0,0
S02000270,S02000603,0,0,0,0
S02000270,S02000607,3,0,0,0
S02000270,S02000608,0,0,0,0
S02000270,S02000609,0,0,0,0
S02000270,S02000611,0,4,0,3
S02000270,S02000612,0,0,0,0
S02000270,S02000613,0,0,0,0
S02000270,S02000614,0,0,0,0
S02000270,S02000616,0,0,0,0
S02000270,S02000618,0,0,0,0
S02000270,S02000619,0,0,0,0
S02000270,S02000620,0,3,0,0
S02000270,S02000622,0,0,0,0
S02000270,S02000623,0,0,0,0
S02000270,S02000624,0,3,0,0
S02000270,S02000625,0,0,0,0
S02000270,S02000626,0,0,0,3
S02000270,S02000627,0,0,0,0
S02000270,S02000628,4,0,0,0
